DateTime,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
2026-01-16 19:12:47,41267.8481,25681.45897,24925.3012
2026-01-16 19:12:50,41043.03797,25524.62006,nan
2026-01-16 19:12:53,nan,25258.35866,24248.6747
2026-01-16 19:12:55,39682.02532,24926.44377,nan
2026-01-16 19:12:58,38849.62025,24536.17021,23832.28916
2026-01-16 19:13:01,38521.51899,23854.10334,23230.84337
2026-01-16 19:13:03,nan,23372.64438,nan
2026-01-16 19:13:06,37719.49367,nan,22322.89157
2026-01-16 19:13:08,nan,22387.84195,22137.83133
2026-01-16 19:13:11,35483.5443,22012.15805,nan
2026-01-16 19:13:14,34620.75949,21545.28875,nan
2026-01-16 19:13:16,33539.24051,nan,20663.13253
2026-01-16 19:13:19,nan,20567.78116,20067.46988
2026-01-16 19:13:22,31424.81013,19889.3617,19483.37349
